0.32
0.31
0.3
0.3
0.32
0.29
0.29
0.29
0.29
0.29
0.28
0.28
0.28
0.29
0.24
0.28
0.28
0.27
0.28
0.28
0.28
0.27
0.27
0.28
0.27
0.27
0.27
0.28
0.85
0.79
0.77
0.75
0.79
0.71
0.7
0.69
0.67
0.66
0.65
0.64
0.64
0.63
0.62
0.62
0.62
0.61
0.6
0.6
0.6
0.6
0.59
0.58
0.59
0.58
0.57
0.58
0.58
0.57
0.57
0.57
0.57
0.56
0.56
0.56
0.55
0.56
0.56
0.56
0.55
0.56
0.56
0.55
0.55
0.55
0.55
0.55
0.55
0.54
0.54
0.54
0.54
0.54
0.53
0.53
0.53
0.54
0.54
0.53
0.53
0.53
0.53
0.53
0.53
0.53
0.52
0.53
0.53
0.52
0.52
0.52
0.52
0.51
0.53
0.53
0.52
0.52
0.52
0.52
0.52
0.51
0.51
0.52
0.53
0.51
0.51
0.51
0.51
0.51
0.49
0.51
0.51
0.51
0.51
0.51
0.57
0.51
0.51
0.51
0.51
0.51
0.51
0.51
0.5
0.51
0.5
0.5
0.5
0.51
0.51
0.5
0.5
0.5
0.5
0.5
0.5
0.49
0.5
0.5
0.5
0.49
0.49
0.49
0.5
0.5
0.49
0.49
0.5
0.49
0.49
0.49
0.49
0.48
0.5
0.49
0.49
0.5
0.49
0.5
0.5
0.47
0.48
0.49
0.49
0.49
0.49
0.49
0.49
0.5
0.49
0.49
0.5
0.49
0.48
0.49
0.49
0.48
0.49
0.49
0.49
0.47
0.48
0.48
0.49
0.48
0.48
0.49
0.48
0.49
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.49
0.48
0.48
0.48
0.55
0.47
0.48
0.48
0.47
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.47
0.48
0.48
0.48
0.48
0.48
0.48
0.47
0.47
0.47
0.48
0.47
0.47
0.47
0.48
0.47
0.48
0.47
0.48
0.47
0.47
0.47
0.47
0.47
0.48
0.46
0.47
0.46
0.48
0.48
0.47
0.47
0.47
0.47
0.47
0.47
0.47
0.47
0.47
0.46
0.47
0.47
0.47
0.47
0.47
0.46
0.47
0.47
0.46
0.47
0.47
0.47
0.47
0.47
0.47
0.47
0.46
0.46
0.47
0.47
0.46
0.47
0.47
0.47
0.41
0.47
0.46
0.47
0.46
0.46
0.47
0.47
0.46
0.47
0.47
0.47
0.47
0.47
0.46
0.47
0.47
0.47
0.47
0.47
0.46
0.47
0.46
0.46
0.47
0.47
0.46
0.47
0.48
0.47
0.47
0.47
0.47
0.48
0.47
0.47
0.46
0.47
0.47
0.46
0.46
0.46
0.46
0.47
0.46
0.47
0.46
0.47
0.46
0.46
0.47
0.46
0.45
0.47
0.46
0.47
0.47
0.46
0.46
0.47
0.47
0.46
0.46
0.46
0.47
0.47
0.46
0.46
0.46
0.48
0.46
0.46
0.47
0.47
0.47
0.47
0.46
0.46
0.46
0.47
0.46
0.45
0.46
0.46
0.46
0.47
0.47
0.45
0.46
0.46
0.46
0.46
0.46
0.47
0.46
0.46
0.46
0.47
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.45
0.46
0.47
0.46
0.46
0.46
0.47
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.45
0.45
0.46
0.46
0.46
0.46
0.45
0.46
0.45
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.45
0.46
0.47
0.46
0.46
0.46
0.46
0.47
0.46
0.46
0.46
0.46
0.46
0.47
0.46
0.46
0.46
0.46
0.46
0.46
0.45
0.46
0.46
0.46
0.47
0.45
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.47
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.45
0.46
0.46
0.45
0.46
0.45
0.46
0.45
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.45
0.46
0.45
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
0.46
